review_title,review_date,review_person,ratings,review_text,review_text_pro,review_text_con
Meaningful work,2021-05-24,"Director in San Francisco, CA",5,,"Great people, great management, meaningful work","Lots of processes made sense when they are a startup and now, need to transform as they scale"
Good place,2021-06-26,"Senior Engineering Manager in San Francisco, CA",5,,good culture and good mission,"all places have some cons, the pros outweighed the cons"
"It's going downhill, and hopefully can turn around",2021-04-25,"Customer Service in Paradise, NV",2,,"You get to interact with different people, work from home during COVID was helpful","Downhill since IPO, made adjustments for guests and hosts but left front line support as cannon fodder for verbal attacks and emotional blackmail"
Great place to work,2021-03-12,"Trust Operations Specialist in Portland, OR",5,,"Pay, benefits, free food and drinks, great team, opportunities for advancement",No accountability for newer specialists. Lots of hand holding needs to be done.
Professional,2021-06-07,"Telemarketer in Eugene, OR",5,,"Flexible schedule, get to meet people from all over the world, stable employment.",New opportunities and learn new skills.
Fun Company With A Heart,2021-09-22,"Guest Service Agent in San Francisco, CA",4,,Great workplace culture Relatable executives Awesome co-workers,Not a lot of upward mobility
leadership is full of neopotism,2021-08-13,"Creative Producer in San Francisco, CA",4,,"everything was great until leadership changed during pandemic, team is great and work was fun","shift in marketing plans meant getting rid of people that didnt ""contribute"". if you werent part of the popular club, you were out"
Good place to work,2021-09-04,"Trust and Safety Specialist in Portland, OR",4,,Unlimited time off if needed. Remote work available nice interior office.,Location was bad due to the homeless hangout outside. Lots of unfavorable people around the area.
Awesome place to work as a Data Scientist,2018-05-07,"Data Scientist in San Francisco, CA",5,,"1) Data Scientists are valued partners and have a seat at the table when key decisions are made. PMs seek out my input to opportunity size projects, and when I have an idea that I want to drive, they listen. My eng leader is keen to invest in data in order to support my and my team's work. 2) The team has a wealth of expertise in many fields of data science, ML, forecasting, Analytics, etc. Whenever I have a question, there is always someone on the team who is an expert that I can learn from. 3) I really like our internal tools - both Airflow and Superset are two of my favorite new tools since joining Airbnb. Also our internal experimentation platform. 4) I'm excited to work for a company that I think is genuinely making the world a better place by helping people connect and belong. I came to the US as a refugee, and Airbnb's stand for refugees made me proud to work here.  5) Internal mobility on the data science team is strongly encouraged and supported. Once you've been in your role for a year or two, you can start looking at other roles if you're interested. So there are always more problems to solve!","1) Airbnb moves really fast - roadmaps change frequently and it's sometimes hard to keep up. 2) While we're getting better at it, we still don't always think very long term."
AC at Airbnb,2021-08-11,"Administrative Coordinator in San Francisco, CA",4,,"Great company culture, great benefits, lovely group of people to work with, amazing offices, bonuses","No growth opportunities for ACs, difficult to grow into other areas of the company, less access than desired to leadership"
An Incredible Place to Wok,2020-12-09,"Compliance Operations Lead in Portland, OR",5,,"Airbnb is genuine and honest. Pursuing, not only, the betterment of their employees and customers but the global world. Airbnb aims to create a world where you can belong anywhere.",Airbnb's hypergrowth has caused growing pains at times and being an employee means that you're along for that ride and all that comes along with it.
Great open collaborative environment,2021-03-16,"Engineering Manager in San Francisco, CA",5,,I personally really enjoy working with my reports and peers at Airbnb. They are all amazing people and really make the experience for me.,There is a ton of tech debt and infrastructure needs a ton of investment.
good place to work!,2021-05-12,"Software Engineer(Internship) in Sunnyvale, CA",5,,it provides work-life balance and high salary,no cons for this company
Passion-driven Chaos,2021-09-02,"Talent Generalist in San Francisco, CA",4,,"Inclusive culture, generous benefits, amazing people","Can be chaotic in that things move quickly, sometimes in opposite directions"
Transparent and transformational,2021-03-29,"Design Lead in San Francisco, CA",5,,"Culture, benefits, passionate, inclusive, and challenging","Top down management, cross functional difficulty, team building, slow to action, slow to decisions"
Good experience,2021-05-06,"Software Engineer in New York, NY",5,,"Good experience, Good experience, Good experience","Salary, salary, salary, Good experience"
Like it,2021-04-28,"Account Manager in Washington, DC",5,,company culture is great and comforting,company culture is not inclusive and changes fast
Nepotism rules,2021-10-07,"Senior Quality Analyst in Englewood, CO",1,,Extremely laid back work environment.,"Advancement based purely on who you know Higher ups care only about the bottom line, worker needs are never met."
