review_title,review_date,review_person,ratings,review_text,review_text_pro,review_text_con
"Great culture, work benefits",2022-08-01,"Software QA Engineer in Cupertino, CA",5,,Good pay and benefits. Very open culture and people are proud of what they work here at Apple,Can be demanding sometimes Working cross-functional is essential and can be tough
Well run store,2022-10-04,Store Manager,4,,Everyone was very friendly and were able to provide for me quickly while there was many people inside of the store.,Store didn’t have enough supply of some products.
Train their people well,2022-07-20,"Sales Specialist in Northbrook, IL",5,,They invest a lot of time with their new and teach the best customer service skills you could ever need to know.,Poor discounts policy. Lots of team meetings during off hours
Review for Apple India,2022-10-27,Anonymous Employee,3,,Decent work Good benefits Collaborative environment,Micro management Not very experienced Engineering leaders in terms of tech
Good Company,2022-10-31,Machine Learning Engineer,4,,- Interesting projects to work on,- Return to Office Policy is not for everyone
Great benefits and great people,2022-08-03,Technical Expert,5,,"Amazing benefits even at part time, and the team atmosphere is great",Customers in the apple store are excessively abusive to you. It gets exhausting
Great culture,2022-08-27,Marketing,5,,Benefits Culture Challenging work environment,Getting access to other parts of company
apple,2022-08-12,"Technician Support Advisor in Elk Grove, CA",5,,"Good Job and benefits onsite dentist, medical and gym . kitchen with cheap good options",Pay is not enough for bad customer
It's ok,2022-11-02,"Specialist in Houston, TX",3,,Work life balance Good benefits,Cut hours Support is hard to come by sometimes
Fraud Specialist,2022-10-22,"Fraud Specialist in Austin, TX",3,,"Decent pay, challenging, low stress",Limited growth options and can be repetitive
Good benefits,2022-10-22,Technical Expert,4,,Good benefits and good people,"Salary, hours, customers, promotions, and idk"
Goid,2022-08-09,Anonymous Employee,5,,They were helpful in various ways,Hours varies too much in general
Good Sales Experience,2022-10-13,"Account Executive in Austin, TX",4,,"Lots of Training, good customer base","Reorg frequently, constantly changing quotas"
"Cool creative, at what cost?",2021-08-29,Marketing Communications Creative,3,,- Interesting teammates; people I’d want to spend time with   - Cool work,"- Non-existing work-life balance. This is not an exaggeration. People will email well beyond appropriate business hours, ping, text, email like they text. Weekend and late night work is expected.   - Ridiculous overtime at no additional comp for salaried employees; this is “meeting expectations”. I’ve never been thanked or apologized to when interrupted on a Sunday afternoon. I have not had a weekend in a month. I did not get Memorial Day off, I had to skip Mother’s Day, I already know I will be expected to work Labor Day. What is the price of your time and life?  - Most execs and leads are men. My team is most female, on the ground level, while all leads are men.  I came from Google. It was an extremely tough decision to make. The creative is stronger here; there is no arguing that. That’s why I came. In comparison to Google, who also has peak moments of large work volume, my experience has been that Apple does not consider the cost and considerations of pushing for more work. The compensation isn’t as comparable to Google. The benefits are definitely not. The culture is teetering toxic. Essentially, on all other levels aside from creative and cool co-workers, I’d recco Google hands down."
Great place to work,2022-05-26,Applecare At Home Advisor,5,,Salary was pretty good with annual increases based on your work performance. Management is very supportive and engaged. Training is ongoing with scheduled time for employees to complete. Support for at home advisors was excellent. Plenty of opportunities for advancement. Benefits are great.,Company is very political. No other cons as a work at home advisor.
Great workplace atmosphere,2022-08-06,Senior Engineer,5,,Workplace environment Multidisciplinary Teams Growth potential,None really other than keeping up with workloads.
Retail will be Retail,2022-08-24,"Technical Expert in Braintree, MA",4,,"Higher pay than most retail. This job is a great job. Flexible hours, decent pay, amazing benefits, fun people!","It's easy to forget that Apple Store employees are still retail employees because it doesn't feel like your standard retail job. But it's still a retail job. Hours are flexible, but flexible within a much larger window that 9-5."
Great Atmosphere,2022-08-11,"Technical Specialist in Fairfax, VA",5,,good people flexible hours easy work,managers always push for Applecare numbers
Good,2022-10-16,"Software Engineer in Los Angeles, CA",4,,Good company for work good,All are ok no problem
Best job!!!,2022-09-03,"Anonymous Employee in Seattle, WA",5,,Helpful great perfect amazing organized,None! None none none none
Good for 5 years,2022-09-03,"Senior Global Supply Manager in San Francisco, CA",4,,Good for starting your career,Intense work. Late night calls
Depends on your management,2022-03-21,Manager,3,,"- work with some of the smartest people - depending on group, really great teamwork  - ability to wear a lot of different hats","- very dependent on management chain  - many groups are highly political and senior leaders want to build their kingdoms, which can inhibit cross-functional teamwork - disparity between groups is large-- some teams adhere strictly to policy, some groups don't at all, which can create churn - compensation used to be very competitive, and now isn't as much anymore - as ""original applers"" begin to retire, new culture is much less teamwork focused and more hierarchical"
